time , step-size , {bodyFMU}.body.robot_theta , {bodyFMU}.body.robot_x , {bodyFMU}.body.robot_y , {bodyFMU}.body.robot_z , {controllerFMU}.controller.servoLeftVal , {controllerFMU}.controller.servoRightVal , {sensor1FMU}.sensor1.lf_1_sensor_reading , {sensor2FMU}.sensor2.lf_1_sensor_reading
1.8599999999999823 , 0.005 , 0.016282480282278956 , 0.13672596299867174 , -0.001974915617252812 , 0.0 , 0.1 , -0.5 , 240.00000000000006 , 219.00000000000006
1.8649999999999822 , 0.005 , 0.018628103931690572 , 0.13669236581902575 , -0.0017204532735299871 , 0.0 , 0.1 , -0.5 , 234.00000000000006 , 229.00000000000006
1.8699999999999821 , 0.005 , 0.02100058196813805 , 0.13665782986632813 , -0.001466040288610082 , 0.0 , 0.1 , -0.5 , 234.00000000000006 , 229.00000000000006
1.874999999999982 , 0.005 , 0.023399297655823822 , 0.13662235620483254 , -0.0012116808570376697 , 0.0 , 0.1 , -0.5 , 229.00000000000006 , 241.00000000000006
1.879999999999982 , 0.005 , 0.02582364846428394 , 0.1365859458900118 , -9.57379170363995E-4 , 0.0 , 0.1 , -0.5 , 229.00000000000006 , 241.00000000000006
1.8849999999999818 , 0.005 , 0.028273045704142807 , 0.13654859996970956 , -7.03139416298515E-4 , 0.0 , 0.1 , -0.5 , 219.00000000000006 , 246.00000000000006
1.8899999999999817 , 0.005 , 0.030746914189870245 , 0.13651031948519737 , -4.4896577791198045E-4 , 0.0 , 0.1 , -0.5 , 219.00000000000006 , 246.00000000000006
1.8949999999999816 , 0.005 , 0.03324469193490366 , 0.13647110547185504 , -1.948624328978743E-4 , 0.0 , 0.1 , -0.5 , 209.00000000000006 , 251.00000000000006
1.8999999999999815 , 0.005 , 0.03576582985962014 , 0.13643095895965757 , 5.916644711073671E-5 , 0.0 , 0.1 , -0.5 , 209.00000000000006 , 251.00000000000006
1.9049999999999814 , 0.005 , 0.03830979149888742 , 0.13638988097369137 , 3.13116697176985E-4 , 0.0 , 0.1 , -0.5 , 199.00000000000006 , 254.00000000000006
1.9099999999999813 , 0.005 , 0.04087605270989577 , 0.1363478725347464 , 5.669841596536163E-4 , 0.0 , 0.1 , -0.5 , 199.00000000000006 , 254.00000000000006
1.9149999999999812 , 0.005 , 0.043464101386122674 , 0.13630493465991778 , 8.207646847356864E-4 , 0.0 , 0.1 , -0.5 , 184.00000000000003 , 254.00000000000006
1.919999999999981 , 0.005 , 0.04607343718025954 , 0.13626106836316074 , 0.0010744541309729433 , 0.0 , 0.1 , -0.5 , 184.00000000000003 , 254.00000000000006
1.924999999999981 , 0.005 , 0.048703571235077514 , 0.13621627465579636 , 0.0013280483657434894 , 0.0 , 0.1 , -0.5 , 169.00000000000003 , 254.00000000000006
1.9299999999999808 , 0.005 , 0.05135402592034222 , 0.13617055454699156 , 0.0015815432656913486 , 0.0 , 0.1 , -0.5 , 169.00000000000003 , 254.00000000000006
1.9349999999999807 , 0.005 , 0.054024334575032376 , 0.13612390904422733 , 0.0018349347171307123 , 0.0 , 0.1 , -0.5 , 149.00000000000003 , 254.00000000000006
1.9399999999999806 , 0.005 , 0.05671404125512332 , 0.13607633915375517 , 0.0020882186164187383 , 0.0 , 0.1 , -0.5 , 149.00000000000003 , 254.00000000000006
1.9449999999999805 , 0.005 , 0.05942270048727615 , 0.13602784588103467 , 0.0023413908702984987 , 0.0 , 0.5 , -0.1 , 127.00000000000003 , 254.00000000000006
1.9499999999999804 , 0.005 , 0.06157498537340211 , 0.13598037799854715 , 0.0025945666297361586 , 0.0 , 0.5 , -0.1 , 127.00000000000003 , 254.00000000000006
1.9549999999999803 , 0.005 , 0.06154030967569262 , 0.1359547577010411 , 0.0028490553850040595 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 255.00000000000006
1.9599999999999802 , 0.005 , 0.06005706599091945 , 0.13595373798327154 , 0.0031050823444413317 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 255.00000000000006
1.96499999999998 , 0.005 , 0.05863250291011005 , 0.13595821925862805 , 0.003361455272789554 , 0.0 , 0.5 , -0.1 , 76.00000000000001 , 254.00000000000006
1.96999999999998 , 0.005 , 0.05779584728993519 , 0.1359562489964976 , 0.003617452708915031 , 0.0 , 0.5 , -0.1 , 76.00000000000001 , 254.00000000000006
1.9749999999999799 , 0.005 , 0.057207339666141346 , 0.1359492263236084 , 0.0038731750910158264 , 0.0 , 0.5 , -0.1 , 53.000000000000014 , 254.00000000000006
1.9799999999999798 , 0.005 , 0.0564558347372322 , 0.13594297059906021 , 0.004128965901549722 , 0.0 , 0.5 , -0.1 , 53.000000000000014 , 254.00000000000006
1.9849999999999797 , 0.005 , 0.055456924713855535 , 0.1359401302062443 , 0.004384972352592401 , 0.0 , 0.5 , -0.1 , 59.000000000000014 , 255.00000000000006
1.9899999999999796 , 0.005 , 0.054338213942567125 , 0.13593972353534808 , 0.004641131011601171 , 0.0 , 0.5 , -0.1 , 59.000000000000014 , 255.00000000000006
1.9949999999999795 , 0.005 , 0.05320752141668469 , 0.1359400852074646 , 0.004897344210955945 , 0.0 , 0.5 , -0.1 , 71.00000000000001 , 255.00000000000006
1.9999999999999793 , 0.005 , 0.052072201699658684 , 0.13594070028491742 , 0.005153582359114825 , 0.0 , 0.5 , -0.1 , 71.00000000000001 , 255.00000000000006
2.0049999999999795 , 0.005 , 0.05089198826176292 , 0.1359419829446749 , 0.0054098664171287475 , 0.0 , 0.5 , -0.1 , 75.00000000000001 , 254.00000000000006
2.0099999999999794 , 0.005 , 0.049642446119017476 , 0.13594437950311872 , 0.005666217050382158 , 0.0 , 0.5 , -0.1 , 75.00000000000001 , 254.00000000000006
2.0149999999999793 , 0.005 , 0.048328015764757884 , 0.13594796229243886 , 0.005922634197936302 , 0.0 , 0.5 , -0.1 , 85.00000000000001 , 254.00000000000006
2.019999999999979 , 0.005 , 0.046962514193332305 , 0.13595258187310252 , 0.006179106631324149 , 0.0 , 0.5 , -0.1 , 85.00000000000001 , 254.00000000000006
2.024999999999979 , 0.005 , 0.045552776625351045 , 0.1359581231030949 , 0.0064356254125538526 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.029999999999979 , 0.005 , 0.04409777269778433 , 0.1359645835230733 , 0.006692187274452435 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.034999999999979 , 0.005 , 0.042595014347876714 , 0.13597200898724168 , 0.00694879102540899 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 254.00000000000006
2.0399999999999787 , 0.005 , 0.04104449708825948 , 0.13598042475257055 , 0.007205434273235126 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 254.00000000000006
2.0449999999999786 , 0.005 , 0.03944819240028064 , 0.13598982425682182 , 0.007462113113349683 , 0.0 , 0.5 , -0.1 , 114.00000000000003 , 254.00000000000006
2.0499999999999785 , 0.005 , 0.037808103272502454 , 0.13600019193655663 , 0.007718823270621469 , 0.0 , 0.5 , -0.1 , 114.00000000000003 , 254.00000000000006
2.0549999999999784 , 0.005 , 0.03612539608366893 , 0.1360115206656683 , 0.007975560833296577 , 0.0 , 0.5 , -0.1 , 126.00000000000003 , 254.00000000000006
2.0599999999999783 , 0.005 , 0.03440073782050946 , 0.13602381183938034 , 0.008232322193631583 , 0.0 , 0.5 , -0.1 , 126.00000000000003 , 254.00000000000006
2.064999999999978 , 0.005 , 0.03263485045720486 , 0.13603706806364224 , 0.008489103730591321 , 0.0 , 0.5 , -0.1 , 137.00000000000003 , 254.00000000000006
2.069999999999978 , 0.005 , 0.030828677866115147 , 0.13605128904753214 , 0.008745901668804332 , 0.0 , 0.5 , -0.1 , 137.00000000000003 , 254.00000000000006
2.074999999999978 , 0.005 , 0.028983245378418256 , 0.1360664723985326 , 0.009002712130825694 , 0.0 , 0.5 , -0.1 , 148.00000000000003 , 254.00000000000006
2.079999999999978 , 0.005 , 0.027099511621835992 , 0.13608261579687395 , 0.009259531221431888 , 0.0 , 0.5 , -0.1 , 148.00000000000003 , 254.00000000000006
2.0849999999999778 , 0.005 , 0.02517834567969929 , 0.13609971786968683 , 0.009516355053433415 , 0.0 , 0.5 , -0.1 , 160.00000000000003 , 254.00000000000006
2.0899999999999777 , 0.005 , 0.023220577277901586 , 0.13611777775947465 , 0.009773179730806783 , 0.0 , 0.5 , -0.1 , 160.00000000000003 , 254.00000000000006
2.0949999999999775 , 0.005 , 0.02122703476812063 , 0.13613679451402524 , 0.010030001332227353 , 0.0 , 0.5 , -0.1 , 171.00000000000003 , 254.00000000000006
2.0999999999999774 , 0.005 , 0.019198545505499546 , 0.13615676692769763 , 0.010286815910945643 , 0.0 , 0.5 , -0.1 , 171.00000000000003 , 254.00000000000006
2.1049999999999773 , 0.005 , 0.01713592042524652 , 0.1361776937094082 , 0.010543619502659127 , 0.0 , 0.5 , -0.1 , 181.00000000000003 , 255.00000000000006
2.1099999999999772 , 0.005 , 0.01503994567307637 , 0.1361995736421731 , 0.010800408131151393 , 0.0 , 0.5 , -0.1 , 181.00000000000003 , 255.00000000000006
2.114999999999977 , 0.005 , 0.012911384819075049 , 0.1362224056001782 , 0.011057177809758276 , 0.0 , 0.5 , -0.1 , 192.00000000000006 , 254.00000000000006
2.119999999999977 , 0.005 , 0.010750983980948285 , 0.1362461884901135 , 0.011313924541527423 , 0.0 , 0.5 , -0.1 , 192.00000000000006 , 254.00000000000006
2.124999999999977 , 0.005 , 0.008559474095186474 , 0.1362709212104673 , 0.011570644320182122 , 0.0 , 0.5 , -0.1 , 204.00000000000006 , 254.00000000000006
2.129999999999977 , 0.005 , 0.006337570364976073 , 0.13629660265279872 , 0.011827333131849194 , 0.0 , 0.5 , -0.1 , 204.00000000000006 , 254.00000000000006
2.1349999999999767 , 0.005 , 0.004085971331115986 , 0.1363232317188411 , 0.012083986956770779 , 0.0 , 0.5 , -0.1 , 212.00000000000006 , 251.00000000000006
2.1399999999999766 , 0.005 , 0.0018053589160633105 , 0.13635080732874413 , 0.012340601770664053 , 0.0 , 0.5 , -0.1 , 212.00000000000006 , 251.00000000000006
2.1449999999999765 , 0.005 , -5.036008387112354E-4 , 0.13637932841773423 , 0.012597173545861859 , 0.0 , 0.5 , -0.1 , 221.00000000000006 , 247.00000000000006
2.1499999999999764 , 0.005 , -0.0028402570671344574 , 0.13640879393009198 , 0.01285369825241306 , 0.0 , 0.5 , -0.1 , 221.00000000000006 , 247.00000000000006
2.1549999999999763 , 0.005 , -0.005203973690249366 , 0.1364392028165485 , 0.013110171859172279 , 0.0 , 0.5 , -0.1 , 228.00000000000006 , 240.00000000000006
2.159999999999976 , 0.005 , -0.007594129198252284 , 0.13647055403474348 , 0.0133665903348313 , 0.0 , 0.5 , -0.1 , 228.00000000000006 , 240.00000000000006
2.164999999999976 , 0.005 , -0.01001011640040896 , 0.13650284654997116 , 0.013622949648868343 , 0.0 , 0.5 , -0.1 , 236.00000000000006 , 231.00000000000006
2.169999999999976 , 0.005 , -0.012451342091967117 , 0.13653607933482004 , 0.013879245772428064 , 0.0 , 0.5 , -0.1 , 236.00000000000006 , 231.00000000000006
2.174999999999976 , 0.005 , -0.014917226694962232 , 0.13657025136809875 , 0.014135474679149274 , 0.0 , 0.5 , -0.1 , 240.00000000000006 , 218.00000000000006
2.1799999999999757 , 0.005 , -0.017407203925907302 , 0.1366053616338534 , 0.014391632345943678 , 0.0 , 0.5 , -0.1 , 240.00000000000006 , 218.00000000000006
2.1849999999999756 , 0.005 , -0.019920720495727715 , 0.13664140912075934 , 0.014647714753722438 , 0.0 , 0.5 , -0.1 , 247.00000000000006 , 207.00000000000006
2.1899999999999755 , 0.005 , -0.02245723582243261 , 0.13667839282170305 , 0.014903717888071238 , 0.0 , 0.5 , -0.1 , 247.00000000000006 , 207.00000000000006
2.1949999999999754 , 0.005 , -0.025016221743258318 , 0.13671631173333276 , 0.015159637739878343 , 0.0 , 0.5 , -0.1 , 251.00000000000006 , 190.00000000000003
2.1999999999999753 , 0.005 , -0.02759716222698903 , 0.13675516485553033 , 0.015415470305920637 , 0.0 , 0.5 , -0.1 , 251.00000000000006 , 190.00000000000003
2.204999999999975 , 0.005 , -0.030199553092307603 , 0.1367949511908714 , 0.01567121158940947 , 0.0 , 0.5 , -0.1 , 253.00000000000006 , 170.00000000000003
2.209999999999975 , 0.005 , -0.032822901735006974 , 0.13683566974412975 , 0.015926857600497682 , 0.0 , 0.5 , -0.1 , 253.00000000000006 , 170.00000000000003
2.214999999999975 , 0.005 , -0.035466726863041524 , 0.1368773195218286 , 0.016182404356749364 , 0.0 , 0.5 , -0.1 , 254.00000000000006 , 153.00000000000003
2.219999999999975 , 0.005 , -0.03813055823753119 , 0.13691989953181577 , 0.016437847883574677 , 0.0 , 0.5 , -0.1 , 254.00000000000006 , 153.00000000000003
2.2249999999999748 , 0.005 , -0.040813936418975495 , 0.1369634087828477 , 0.016693184214632076 , 0.0 , 0.5 , -0.1 , 255.00000000000006 , 134.00000000000003
2.2299999999999747 , 0.005 , -0.04351641251894075 , 0.13700784628418433 , 0.01694840939219991 , 0.0 , 0.5 , -0.1 , 255.00000000000006 , 134.00000000000003
2.2349999999999746 , 0.005 , -0.04623754795756319 , 0.13705321104519974 , 0.01720351946751887 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 115.00000000000003
2.2399999999999745 , 0.005 , -0.04840202310657964 , 0.13709755286498365 , 0.017458604061336938 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 115.00000000000003
2.2449999999999743 , 0.005 , -0.04837926533070174 , 0.137120032898356 , 0.0177146986696778 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 98.00000000000003
2.2499999999999742 , 0.005 , -0.04690767761055139 , 0.13711789280536973 , 0.017971993320604673 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 98.00000000000003
2.254999999999974 , 0.005 , -0.04549450406336398 , 0.1371102447373112 , 0.018229548035668355 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 80.00000000000001
2.259999999999974 , 0.005 , -0.044668967432165925 , 0.13710904983068153 , 0.0184867987201396 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 80.00000000000001
2.264999999999974 , 0.005 , -0.044091316286567886 , 0.13711290843792628 , 0.018743827320834114 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 63.000000000000014
2.269999999999974 , 0.005 , -0.043350419474607285 , 0.1371159975142978 , 0.019000900934704773 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 63.000000000000014
2.2749999999999737 , 0.005 , -0.04236187891998376 , 0.1371156668552411 , 0.01925813222911607 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 69.00000000000001
2.2799999999999736 , 0.005 , -0.04125330224070655 , 0.13711289858137335 , 0.019515470883123692 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 69.00000000000001
2.2849999999999735 , 0.005 , -0.04013251024431853 , 0.1371093590891821 , 0.019772841237008648 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 77.00000000000001
2.2899999999999734 , 0.005 , -0.03900686183568341 , 0.13710556366697038 , 0.020030220585536024 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 77.00000000000001
2.2949999999999733 , 0.005 , -0.03783609699147297 , 0.13710109793629632 , 0.02028762461128887 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 80.00000000000001
2.299999999999973 , 0.005 , -0.03659578710559637 , 0.13709551535206435 , 0.020545068297235985 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 80.00000000000001
2.304999999999973 , 0.005 , -0.03529037776945381 , 0.13708874356053705 , 0.020802550795770938 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 86.00000000000001
2.309999999999973 , 0.005 , -0.033933690278743885 , 0.13708093210389918 , 0.021060062983512887 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 86.00000000000001
2.314999999999973 , 0.005 , -0.03253256421281827 , 0.1370721962140314 , 0.02131759757196816 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 93.00000000000001
2.3199999999999728 , 0.005 , -0.03108597388861342 , 0.13706253838754612 , 0.021575151469175255 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 93.00000000000001
2.3249999999999726 , 0.005 , -0.029591435987670098 , 0.13705191278733905 , 0.021832723027562936 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 100.00000000000003
2.3299999999999725 , 0.005 , -0.02804895055807224 , 0.1370402941856701 , 0.02209030966622552 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 100.00000000000003
2.3349999999999724 , 0.005 , -0.026460493373415654 , 0.13702768919035113 , 0.02234790770403186 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 109.00000000000003
2.3399999999999723 , 0.005 , -0.024828071582104098 , 0.13701411341640327 , 0.022605513203736452 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 109.00000000000003
2.344999999999972 , 0.005 , -0.023152855672452517 , 0.1369995740404609 , 0.022863122479224854 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 117.00000000000003
2.349999999999972 , 0.005 , -0.02143551668838051 , 0.13698406971694224 , 0.02312073203548541 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 117.00000000000003
2.354999999999972 , 0.005 , -0.019676780571637183 , 0.13696759789127466 , 0.023378338346506086 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 127.00000000000003
2.359999999999972 , 0.005 , -0.017877595053963774 , 0.136950158908646 , 0.023635937767559276 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 127.00000000000003
2.364999999999972 , 0.005 , -0.01603898922596465 , 0.13693175521824283 , 0.023893526577101462 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 137.00000000000003
2.3699999999999717 , 0.005 , -0.014161925389828542 , 0.13691238919815368 , 0.024151101032893224 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 137.00000000000003
2.3749999999999716 , 0.005 , -0.012247276225010149 , 0.13689206228093195 , 0.024408657386556523 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 148.00000000000003
2.3799999999999715 , 0.005 , -0.010295874973899694 , 0.13687077538516365 , 0.024666191872370666 , 0.0 , 0.1 , -0.5 , 254.00000000000006 , 148.00000000000003
2.3849999999999714 , 0.005 , -0.008308553422999658 , 0.13684852952558693 , 0.024923700698755935 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 160.00000000000003
2.3899999999999713 , 0.005 , -0.00628614228165086 , 0.1368253259717243 , 0.0251811800502421 , 0.0 , 0.1 , -0.5 , 255.00000000000006 , 160.00000000000003
2.394999999999971 , 0.005 , -0.004229455761744359 , 0.13680116607977238 , 0.02543862609320631 , 0.0 , 0.1 , -0.5 , 253.00000000000006 , 172.00000000000003
2.399999999999971 , 0.005 , -0.0021392832110307108 , 0.13677605113295896 , 0.025696034979493354 , 0.0 , 0.1 , -0.5 , 253.00000000000006 , 172.00000000000003
2.404999999999971 , 0.005 , -1.639132875217098E-5 , 0.1367499823243986 , 0.025953402847705156 , 0.0 , 0.1 , -0.5 , 251.00000000000006 , 187.00000000000003
2.409999999999971 , 0.005 , 0.0021384707098926676 , 0.1367229608156893 , 0.026210725824159647 , 0.0 , 0.1 , -0.5 , 251.00000000000006 , 187.00000000000003
2.4149999999999707 , 0.005 , 0.004324568981225808 , 0.13669498777754624 , 0.026468000024418736 , 0.0 , 0.1 , -0.5 , 248.00000000000006 , 201.00000000000006
2.4199999999999706 , 0.005 , 0.006541185363527483 , 0.13666606438845874 , 0.026725221555036843 , 0.0 , 0.1 , -0.5 , 248.00000000000006 , 201.00000000000006
2.4249999999999705 , 0.005 , 0.00878761846439804 , 0.1366361918175208 , 0.026982386515088302 , 0.0 , 0.1 , -0.5 , 245.00000000000006 , 215.00000000000006
2.4299999999999704 , 0.005 , 0.011063183575111707 , 0.1366053712161275 , 0.02723949099745618 , 0.0 , 0.1 , -0.5 , 245.00000000000006 , 215.00000000000006
2.4349999999999703 , 0.005 , 0.013367211931791755 , 0.1365736037212555 , 0.027496531090050083 , 0.0 , 0.1 , -0.5 , 238.00000000000006 , 224.00000000000006
2.43999999999997 , 0.005 , 0.015699050008403284 , 0.13654089046142792 , 0.02775350287701704 , 0.0 , 0.1 , -0.5 , 238.00000000000006 , 224.00000000000006
2.44499999999997 , 0.005 , 0.01805805912705425 , 0.13650723255926328 , 0.028010402439896373 , 0.0 , 0.1 , -0.5 , 232.00000000000006 , 234.00000000000006
2.44999999999997 , 0.005 , 0.020443615238621746 , 0.13647263113096583 , 0.028267225858676012 , 0.0 , 0.1 , -0.5 , 232.00000000000006 , 234.00000000000006
2.45499999999997 , 0.005 , 0.02285510867128897 , 0.13643708728553047 , 0.028523969212761735 , 0.0 , 0.1 , -0.5 , 226.00000000000006 , 244.00000000000006
2.4599999999999698 , 0.005 , 0.02529194379612121 , 0.13640060212505611 , 0.028780628581890497 , 0.0 , 0.1 , -0.5 , 226.00000000000006 , 244.00000000000006
2.4649999999999697 , 0.005 , 0.027753538666572045 , 0.13636317674577514 , 0.029037200046999653 , 0.0 , 0.1 , -0.5 , 216.00000000000006 , 249.00000000000006
2.4699999999999696 , 0.005 , 0.030239324684902157 , 0.13632481223899306 , 0.029293679691045113 , 0.0 , 0.1 , -0.5 , 216.00000000000006 , 249.00000000000006
2.4749999999999694 , 0.005 , 0.0327487463008689 , 0.13628550969165637 , 0.02955006359976159 , 0.0 , 0.1 , -0.5 , 206.00000000000006 , 254.00000000000006
2.4799999999999693 , 0.005 , 0.03528126072317939 , 0.13624527018673166 , 0.02980634786236802 , 0.0 , 0.1 , -0.5 , 206.00000000000006 , 254.00000000000006
2.4849999999999692 , 0.005 , 0.03783633763044427 , 0.13620409480361856 , 0.030062528572225702 , 0.0 , 0.1 , -0.5 , 193.00000000000006 , 254.00000000000006
2.489999999999969 , 0.005 , 0.04041345888233699 , 0.1361619846186426 , 0.03031860182745426 , 0.0 , 0.1 , -0.5 , 193.00000000000006 , 254.00000000000006
2.494999999999969 , 0.005 , 0.043012118236810046 , 0.13611894070556183 , 0.030574563731507173 , 0.0 , 0.1 , -0.5 , 178.00000000000003 , 254.00000000000006
2.499999999999969 , 0.005 , 0.04563182107619761 , 0.13607496413603073 , 0.030830410393706917 , 0.0 , 0.1 , -0.5 , 178.00000000000003 , 254.00000000000006
2.504999999999969 , 0.005 , 0.048272084141183134 , 0.13603005598001883 , 0.03108613792974166 , 0.0 , 0.1 , -0.5 , 161.00000000000003 , 254.00000000000006
2.5099999999999687 , 0.005 , 0.050932435270744474 , 0.13598421730620688 , 0.03134174246212594 , 0.0 , 0.1 , -0.5 , 161.00000000000003 , 254.00000000000006
2.5149999999999686 , 0.005 , 0.05361241314733345 , 0.13593744918237557 , 0.03159722012062792 , 0.0 , 0.1 , -0.5 , 141.00000000000003 , 254.00000000000006
2.5199999999999685 , 0.005 , 0.05631156704755213 , 0.13588975267578507 , 0.03185256704266537 , 0.0 , 0.1 , -0.5 , 141.00000000000003 , 254.00000000000006
2.5249999999999684 , 0.005 , 0.059029456598668345 , 0.13584112885353966 , 0.0321077793736715 , 0.0 , 0.5 , -0.1 , 120.00000000000003 , 254.00000000000006
2.5299999999999683 , 0.005 , 0.0611907607033732 , 0.13579352665843433 , 0.03236297175059914 , 0.0 , 0.5 , -0.1 , 120.00000000000003 , 254.00000000000006
2.534999999999968 , 0.005 , 0.06116490872702053 , 0.1357677706403559 , 0.03261944614921519 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.539999999999968 , 0.005 , 0.059690304069984976 , 0.1357666179071032 , 0.03287742781190919 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.544999999999968 , 0.005 , 0.05827418353016229 , 0.13577097069522165 , 0.03313573246641109 , 0.0 , 0.5 , -0.1 , 67.00000000000001 , 254.00000000000006
2.549999999999968 , 0.005 , 0.057445762832200584 , 0.1357688759813229 , 0.03339364325019964 , 0.0 , 0.5 , -0.1 , 67.00000000000001 , 254.00000000000006
2.5549999999999677 , 0.005 , 0.05686529006247289 , 0.1357617318907819 , 0.03365126010564887 , 0.0 , 0.5 , -0.1 , 47.00000000000001 , 254.00000000000006
2.5599999999999676 , 0.005 , 0.056121636929979186 , 0.13575535741284026 , 0.03390892460187782 , 0.0 , 0.5 , -0.1 , 47.00000000000001 , 254.00000000000006
2.5649999999999675 , 0.005 , 0.055130405979611115 , 0.13575240116720094 , 0.034166783319039426 , 0.0 , 0.5 , -0.1 , 52.000000000000014 , 254.00000000000006
2.5699999999999674 , 0.005 , 0.0540192021472889 , 0.13575188188995893 , 0.034424773460235675 , 0.0 , 0.5 , -0.1 , 52.000000000000014 , 254.00000000000006
2.5749999999999673 , 0.005 , 0.0528958428887887 , 0.13575213435643527 , 0.034682798164000175 , 0.0 , 0.5 , -0.1 , 61.000000000000014 , 254.00000000000006
2.579999999999967 , 0.005 , 0.05176768519273485 , 0.13575264361184272 , 0.0349408282232604 , 0.0 , 0.5 , -0.1 , 61.000000000000014 , 254.00000000000006
2.584999999999967 , 0.005 , 0.05059446836145181 , 0.13575382378639017 , 0.03519888468177673 , 0.0 , 0.5 , -0.1 , 67.00000000000001 , 254.00000000000006
2.589999999999967 , 0.005 , 0.04935176314113763 , 0.13575612120152122 , 0.03545698829013892 , 0.0 , 0.5 , -0.1 , 67.00000000000001 , 254.00000000000006
2.594999999999967 , 0.005 , 0.04804401389092025 , 0.13575960823661584 , 0.035715139192608894 , 0.0 , 0.5 , -0.1 , 75.00000000000001 , 254.00000000000006
2.599999999999967 , 0.005 , 0.04668504034301983 , 0.13576413549988703 , 0.0359733264272932 , 0.0 , 0.5 , -0.1 , 75.00000000000001 , 254.00000000000006
2.6049999999999667 , 0.005 , 0.0452816806317935 , 0.13576958787577653 , 0.03623154130487875 , 0.0 , 0.5 , -0.1 , 84.00000000000001 , 254.00000000000006
2.6099999999999666 , 0.005 , 0.04383290788521755 , 0.13577596291481758 , 0.03648978076949756 , 0.0 , 0.5 , -0.1 , 84.00000000000001 , 254.00000000000006
2.6149999999999665 , 0.005 , 0.04233623771406122 , 0.13578330647726733 , 0.03674804382489076 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.6199999999999664 , 0.005 , 0.04079166906739741 , 0.13579164382835068 , 0.03700632827785989 , 0.0 , 0.5 , -0.1 , 94.00000000000001 , 254.00000000000006
2.6249999999999662 , 0.005 , 0.039201176571500435 , 0.13580096841449796 , 0.037264630428552034 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 254.00000000000006
2.629999999999966 , 0.005 , 0.03756676623590081 , 0.13581126467769192 , 0.03752294620561031 , 0.0 , 0.5 , -0.1 , 104.00000000000003 , 254.00000000000006
2.634999999999966 , 0.005 , 0.035889607460133165 , 0.13582252549266113 , 0.03778127189566943 , 0.0 , 0.5 , -0.1 , 117.00000000000003 , 254.00000000000006
2.639999999999966 , 0.005 , 0.034170370246554664 , 0.13583475225180514 , 0.03803960408433171 , 0.0 , 0.5 , -0.1 , 117.00000000000003 , 254.00000000000006
2.644999999999966 , 0.005 , 0.03240977952115089 , 0.13584794755586818 , 0.038297939340894704 , 0.0 , 0.5 , -0.1 , 129.00000000000003 , 254.00000000000006
2.6499999999999657 , 0.005 , 0.030608782014196607 , 0.13586211110681778 , 0.03855627407833023 , 0.0 , 0.5 , -0.1 , 129.00000000000003 , 254.00000000000006
2.6549999999999656 , 0.005 , 0.028768405831838116 , 0.13587724050294572 , 0.0388146046053411 , 0.0 , 0.5 , -0.1 , 139.00000000000003 , 255.00000000000006
2.6599999999999655 , 0.005 , 0.02688961231514155 , 0.13589333341299623 , 0.03907292721018436 , 0.0 , 0.5 , -0.1 , 139.00000000000003 , 255.00000000000006
